SRR15024168	SRR15024173	SRR15024174	SRR15024175	SRR15024177	SRR15024178	SRR15024182	SRR15024183	SRR15024186	SRR15024188
ENSMMUG00000004529	5.47535673904699	4.63146456127805	5.15590185634973	5.79580420731968	5.20111181173701	5.28669195068833	4.7881111127136	4.70614196409394	4.87506782179518	5.48901508833036
ENSMMUG00000004533	5.50118300741501	5.8914457151129	5.81155326793611	5.76100211437992	5.43127142970646	5.89623379359969	5.57874396890439	6.48977403388939	5.44740490099315	5.36495561793447
ENSMMUG00000004534	7.56323623648904	7.68202840668974	7.9684608037371	7.71632927428486	7.63464810292809	7.5416267338815	7.47188353425688	7.16680264132184	7.9491130668098	8.20537220244524
ENSMMUG00000004538	0.380517776971555	0.937076237927148	1.48162171981752	1.33193813890267	1.14569965413391	0.292948720731367	1.75824751583558	0.513812391328191	0.98481013448842	1.07831898076998
ENSMMUG00000004539	7.11639855181164	7.13814935960235	6.79773241744207	7.15645394347494	6.9220047718023	7.06118240044663	6.90805355935721	6.70787462773725	6.87740696571021	7.41089611121764
ENSMMUG00000004540	0.727297318746452	1.04031341697999	0.821552200847577	1.13327879865616	1.01107730985943	1.01576697494905	0.378241300983046	1.07509767569814	1.37718173595785	0.723103881971838
ENSMMUG00000004544	4.84329432972771	5.15450027298042	4.90618737517683	5.04563402424736	5.07988832218999	5.22062900821598	5.06645261638529	5.1118583960175	5.43675151847815	5.27250532005791
ENSMMUG00000004545	6.68150886096439	6.27065410869222	6.64630982977299	6.89531489065868	7.00072355094071	7.00154798445841	7.00168902096225	6.85680364150851	7.42615665376222	6.91493149411066
ENSMMUG00000004547	6.34558090755501	6.4675933146277	6.15666320301531	6.72009634568661	6.62713797541769	6.812043415816	6.50178375571754	6.17140520963742	6.57770077838259	6.64659262543807
ENSMMUG00000004548	6.06903970116264	6.18425078288518	6.07842118615653	6.25561290277866	6.20165269896577	6.28818101908515	6.16228109019059	6.1019971644011	6.3475522004924	6.37115539980432
ENSMMUG00000004552	4.76189610597606	4.22926720014862	4.38414650814521	4.89866106445384	4.8334826891409	5.01066569211266	4.84459516479141	4.25227084477741	4.59374540325832	4.59238655459027
ENSMMUG00000004553	4.20728866234344	4.41822843240498	4.34928838083086	4.42233685489132	4.39756290684677	4.16599154394802	4.70227300832837	4.4816055882881	4.63327783868726	4.36769120036203
ENSMMUG00000004558	6.73127201691989	6.6095303614743	6.69311196855251	6.56467430956087	6.71653465077066	6.69391035721027	6.75563701956106	6.60513441389711	6.64357991990368	6.63229412649662
ENSMMUG00000004559	4.28060265524957	4.49199489390123	4.34380532452789	4.37294727157794	4.09614564104347	4.07658544457906	4.18862573847141	4.32998277248002	3.9796817193331	3.89558248747068
ENSMMUG00000004560	4.44425450299301	4.27123770531677	4.05908907395584	4.55724176066621	4.43836464336364	5.04320697517677	4.64220726333671	4.0489473358093	4.50700713721767	4.71409611868558
ENSMMUG00000004561	4.34818742676291	4.20480572629969	4.51719603294454	4.37547699220836	4.65130446453173	4.29344640080743	4.53735439730679	4.50802477123845	4.08731315019389	3.91239803032301
ENSMMUG00000004563	5.62607954277413	5.9724163649945	6.35107375028979	5.50227991434915	5.52261292340599	5.54074706721627	5.8833992205855	6.07506350267322	5.65590922002309	5.55898117237055
ENSMMUG00000004564	0.787236910069502	1.64078541034158	1.29638488313272	0.936335245134806	0.613836411460095	1.24333898921542	1.4248823760313	1.62737391613447	0.854526958400072	0.814051533101644
ENSMMUG00000004566	1.6973707687986	1.40848762387143	2.27359763534188	-0.521258542302277	2.82518850398157	1.17438116084677	2.29210558320456	2.34710015596517	1.75323586174606	1.58884919572723
ENSMMUG00000004568	7.15448075623815	7.29430278554588	7.24971679851117	6.69286914532556	6.93483369922328	7.07369849269605	7.1237648447424	7.12179559083027	7.12647649888389	6.73873309891622
ENSMMUG00000004571	4.3656360814972	4.17917630840073	4.0252297380014	4.13732962573967	4.12398354105841	4.19692212711944	4.46806103781132	4.24613667564137	4.1089551748818	4.31376996714222
ENSMMUG00000004573	3.08175402008427	2.69038755096591	3.18306806709874	2.81739598625742	3.0543502238375	3.17342209157154	2.91837403554379	3.46174140813699	3.31274928244372	3.627691437043
ENSMMUG00000004574	5.75189360888853	5.80910042061188	5.67946744742327	5.61950022175686	5.55792899707546	5.64026941888853	5.98431126755311	6.02181160913729	5.7188096925428	5.65569157204913
ENSMMUG00000004577	6.32342518360369	6.11359267442115	6.19801707057359	6.3835676400283	5.62447514092321	6.33236995588661	5.77999024209997	7.2983510344878	6.50870398423947	6.01100268027546
ENSMMUG00000004579	0.432882688121023	0.464809527864499	0.163191538849585	0.557542641102486	0.67853494850884	0.75572737734721	0.0563325792791325	0.563636152892478	-5.44729950107126e-05	0.246053715756389
ENSMMUG00000004586	4.83522332923418	4.93482791839489	5.411768572276	4.86767437083706	5.27619504600088	5.10173114749899	5.25992963122366	5.31027463912336	5.24625149778217	4.96822574684929
ENSMMUG00000004590	2.3079819188507	1.92653108376475	1.85479616986485	1.71844975852277	1.8929384564214	2.02768889054051	2.20594610223907	1.91475683516357	2.09257997854808	1.82122856473012
ENSMMUG00000004591	6.06790819691326	5.87620461553487	5.92270508690213	5.63879391090258	6.02047007777739	5.65279458428318	6.07262867398795	5.70661848264311	5.73900628403874	6.06896244695035
ENSMMUG00000004592	4.72333450527572	4.94296841368506	4.48110106473272	4.97165688046506	4.77473951734667	4.28784794212948	4.78543290975768	4.62252212925953	4.58748651475853	4.89087087767257
ENSMMUG00000004594	3.61785888539826	3.9339364139163	3.6985088955912	3.39969100385267	3.80255084626921	3.73270818444053	3.60913792591645	3.85710248084824	3.68089734799667	3.67941360829997
ENSMMUG00000004595	6.38880551876758	6.44789841988923	6.88205061471302	6.44655385788967	6.40763995368159	6.46129496190813	6.28628383200533	6.32395208002169	6.616476003186	6.49426092632394
ENSMMUG00000004596	4.39148600531117	4.9030010854243	4.91111882503371	4.57248400030586	4.86687579979488	4.68924411261363	4.66460388864909	4.7282508846927	4.76634996642204	4.2593240241525
ENSMMUG00000004598	3.89563593156272	4.35538197957429	4.07986046732219	3.87104884019118	4.38791623397437	3.99394612811842	4.25050654358114	4.19702037094066	4.32026499201193	4.25431609506947
ENSMMUG00000004599	8.76669820103981	8.73633915052512	8.71284033870846	8.52063268930965	8.5608249936591	8.65133886399007	8.61563530819807	8.51860361014851	8.59410749293154	8.34322236465121
ENSMMUG00000004600	6.3580564368594	6.20936246651561	6.59770302920298	5.68530965275209	6.5074307020601	6.27194894326379	6.34172265856265	6.48573019381793	6.43171217888617	6.06201210713972
ENSMMUG00000004603	5.35342661122093	5.01801342845091	5.18574090832669	5.09932854627056	5.16582380761596	5.04879804437879	5.18328671441321	5.3121669614423	5.08054264619253	5.17394649053651
ENSMMUG00000004604	7.54720404866249	7.31629774416516	7.38446363442777	7.8913064018	7.40365428288534	7.41328876771642	6.97998716164014	7.60831959215291	7.27400763220367	7.40349881089447
ENSMMUG00000004605	-0.643254161278637	0.486337911354006	0.471419905288869	0.878836551808671	2.80650266040653	-0.952111221636571	0.897215138859661	0.823770291638162	1.41242253944613	2.21469974022587
ENSMMUG00000004606	2.93114930348631	2.64795546039696	2.63600705130306	2.78698243713649	2.78743648301951	2.64621228794178	2.78777685310361	2.79263559574439	2.64630794246569	2.96886180857659
ENSMMUG00000004612	4.85367672901128	4.47424715436097	4.07660884728782	4.85974692354144	4.68756631345183	4.47751260530662	4.18465467265007	4.17696707645516	4.55162047656775	4.90792682797172
ENSMMUG00000004614	5.96064577684984	6.16482698332752	6.52401802425036	5.57331812547628	5.66624442616672	5.44252680911579	6.38246172072622	5.93878961714548	5.71752275563092	5.56309893304639
ENSMMUG00000004615	7.87957658635279	8.23194268238621	8.13132756160768	7.89963461470427	7.81704934086368	8.06614603457477	8.31546525571335	8.16793780466714	7.9851914447281	7.79611299538637
ENSMMUG00000004616	4.90208922964385	2.76062001891333	3.13394156546357	4.91059415801508	3.36257526282812	3.61877146060829	3.56335805998584	3.46728150726393	3.44953377034532	4.00821706392546
ENSMMUG00000004619	1.80367413791942	1.93062861850906	1.95131161592597	1.12099880270732	1.60981018486416	1.75223451521133	1.22258328606936	1.93228388362827	1.58593780153183	1.09824420088192
ENSMMUG00000004622	3.81739592331704	4.87076575666321	3.08653990155652	3.91927051317866	4.25978768949427	3.46111371453171	4.97031648573974	4.20937700309037	4.04890051091015	3.87822548071033
ENSMMUG00000004624	6.56283842702862	6.38651654173624	6.34369675220258	5.91337615594469	6.34276841711905	6.22358865369145	6.50311477851998	6.59716786600185	6.18837039710973	6.01403067143873
ENSMMUG00000004625	4.69002853163685	4.98276857458067	4.37485166810345	6.04345477329221	5.69929094309514	5.06402164103609	5.44043894654438	4.78699466373427	5.23502163976022	5.48051655923896
ENSMMUG00000004628	5.66689093155339	5.56808885022811	5.3290792629758	5.31788829815994	5.52133337372402	5.37932890017091	5.67403504391337	5.6530528532406	5.31055849985659	5.22282622410371
ENSMMUG00000004629	3.89485146342747	3.37701993410627	3.36734944720259	3.50563814554478	3.40464711905022	3.8047675908745	3.71181002918717	3.30288701425142	3.59102648149404	3.77706232507404
ENSMMUG00000004630	0.161821727092196	2.83570419765838	-0.437413291008323	1.66407478915079	2.42045611020257	1.71297786901651	2.28552388720672	2.43927178109153	2.37219580992599	2.17968035665637
ENSMMUG00000004632	1.02501517623654	0.619262863637474	1.26661798897668	1.1526904937753	1.56233531523727	-0.0675970276118889	1.15724658965173	0.674623292043595	0.675674309460359	0.888467916330448
ENSMMUG00000004633	3.22302818015012	3.580348714134	2.6797642930346	3.30883436159689	3.25619708053562	3.20132780206172	3.73286714322616	3.44322780923466	3.35483273320173	3.82621433231694
ENSMMUG00000004634	1.90216184336702	1.43691662629198	3.82058546308678	4.06097978378422	3.9558024090827	0.963886396255784	2.86515568211787	1.22866754682363	3.11032720516783	2.88404681855163
ENSMMUG00000004639	4.90708753970879	5.38797855443964	5.55063273735584	4.80269753116965	5.10516387387893	4.84362214166587	5.47490023582272	5.7516212578447	5.05896847490037	4.98121631803641
ENSMMUG00000004642	4.57803883794402	4.33862669491741	4.56791527397004	4.87911960386358	4.39276917746832	4.71314718114588	4.15838008263075	4.71988901033951	4.43593826683571	4.5983288164292
ENSMMUG00000004644	4.56738009395334	4.19463489635946	4.42520337353115	4.48382519760992	4.69498648850243	4.74331777937673	4.55025908539764	4.9715453673962	4.58579764150059	4.43530887868304
ENSMMUG00000004646	3.90657737731965	3.73556092460315	3.93969986161008	3.90838788543284	3.93576672471173	4.03921201981648	3.63406863558032	4.04130109382856	3.91527512302558	3.9062826273852
ENSMMUG00000004647	5.24653895671069	5.06906004804848	4.55213409135452	4.25542103965506	4.93770110414101	4.71224346750425	4.12752628472629	5.46407522633006	4.64296095347846	4.70587169644731
ENSMMUG00000004648	5.55936131302828	5.4130848461609	5.32807439210793	5.73405196175921	5.33355355484934	5.35916160981116	5.24443352880675	5.5648841545552	5.4019709330228	5.56949849616397
ENSMMUG00000004649	3.85050434982162	3.83476859605951	4.43661119522763	3.6581937211866	4.44304958004154	4.05725517728773	4.23000448081362	4.41957385919727	4.28483894153921	4.02271836814156
ENSMMUG00000004656	3.45619220129826	3.77716220608442	3.19125612433521	3.49193724999179	3.85275826714076	3.7691898684662	3.26706657197732	3.79127897403905	3.54793520535201	3.43628744980983
ENSMMUG00000004657	5.71621068880442	5.89581629538237	6.05293553288086	5.71330988426195	5.90336413863176	5.87450530781197	5.77465884886789	6.20479016010242	5.66723477007204	5.7227528908567
ENSMMUG00000004659	2.23721684029883	2.86920837022029	2.8731924395499	3.48382385700669	2.50435950145219	3.29490435010647	2.74980464659134	2.8089753636761	3.10091518942261	2.93887671189192
ENSMMUG00000004660	6.18415082253992	5.98544169208361	5.94852156785025	5.38075995815478	5.96675347128904	5.96419614838354	5.98157181057168	6.22092349282262	5.75450200737163	5.47724389523038
ENSMMUG00000004662	5.4674098464239	5.07980393415735	5.09797223624443	5.62949657901098	5.44335842603258	5.84195576977569	5.37358169810374	5.16554738327057	5.19151144720485	5.89181155748545
ENSMMUG00000004663	2.21629562534288	2.07626584127734	2.04753410823659	2.52497919652751	2.39380001972797	2.37753035897353	1.68532950464802	2.23040023019588	2.14645819041568	1.59848840324277
ENSMMUG00000004664	4.35218862339039	4.17856913572933	4.07500822898588	4.0173640774241	4.14982938828105	4.23739584668298	3.93766532347166	3.86163130385068	3.64662062736355	3.9424140242317
ENSMMUG00000004666	4.51546367628454	4.99682397821765	4.43457172385944	4.73478253166344	4.40452934674366	3.32599236197184	4.82591595929345	4.40737070071037	4.44449064495455	4.41983741235047
ENSMMUG00000004670	4.24767206067346	3.85141190126593	3.82053609767966	4.0259375603661	3.75793320724016	3.89318798548565	3.73777193699035	3.77109603926651	3.65868791296855	4.05008295772153
ENSMMUG00000004671	3.71997635657458	3.19245808358074	3.3316354501088	3.17875575767503	3.54921598870924	2.92390444752355	3.72841628826832	3.43467474101264	3.60384008323539	3.56003299499364
ENSMMUG00000004674	6.27183730479205	6.19394176559599	6.32877419915631	5.36740965050905	6.2637486376039	6.0362990992672	6.34375451575166	6.27372128396955	5.95922708866532	5.58844405493324
ENSMMUG00000004675	3.45101611544121	3.32189942142022	3.36351681902633	4.05921794132644	3.10284885638441	3.54392403592372	3.20639194238916	3.06816943195663	3.12708515532855	3.53546139216373
ENSMMUG00000004677	3.78149543853038	4.04326453629088	4.22530923715791	4.51850189921698	4.31875059439998	4.47903463392244	3.93684593650311	2.94646630762369	3.89027138276349	3.67059062543755
ENSMMUG00000004679	6.44867984244144	6.3688450424936	6.45943274950031	6.3210320051264	6.51677743073255	6.56937042322661	6.58445783965941	6.7516386174701	6.58195279780744	6.33289872949659
ENSMMUG00000004682	6.46731094824313	7.0960828614824	6.86938008498534	6.8541373634991	6.96888350270287	7.04580135623191	7.04252325780712	6.23798789031922	7.09022996154022	7.33829038306376
ENSMMUG00000004683	4.26560689509078	4.4593382540563	4.912205910862	4.56793664290874	4.21874184202797	3.63333793925934	4.46622219609292	4.93200076657536	4.3903308074961	4.3867547891322
ENSMMUG00000004685	2.8960532467655	2.74533597226473	2.97820298365457	2.65430705366761	2.91946517823487	2.67911251429211	2.68890061593819	2.93591722217946	2.81574565431596	3.06016994125747
ENSMMUG00000004686	4.74658642397796	4.95284880555207	5.0666537147404	4.5303543647552	4.90607010322607	4.57797902600408	5.10054631657359	5.01933599184458	4.69366850226556	4.51325745081663
ENSMMUG00000004688	7.53975521617872	7.36505873699072	7.65991300336609	6.95923225106243	7.49434480409932	6.7565171657771	7.51945303792504	7.6820837818636	7.25515795847052	7.27162166359216
ENSMMUG00000004690	2.17916191514155	2.34947678682202	2.80127671333764	2.58755824411342	2.01040901397068	2.70472138968568	2.65270693000983	2.54965122953787	2.38258235378817	2.33084678039524
ENSMMUG00000004696	9.50932516646316	9.49689326764846	9.71462993303764	8.63655918628707	9.57785751529545	9.33303068110332	9.53610088900607	9.72382345002438	9.24575020528231	8.43947655098586
ENSMMUG00000004703	3.40441610174186	3.31475231526598	3.52571441347273	3.18899581633419	3.40072606822116	2.84148677159319	3.05762004706272	3.6708192457194	3.00291171068938	2.34183919487002
ENSMMUG00000004706	0.813241728547553	0.998396363402541	0.810050252222403	1.66173862919	0.55003796531723	1.40116709416778	0.379233292826644	-0.114805737688979	1.00283453159844	1.25442566472261
ENSMMUG00000004708	6.24945752395491	6.31273901379607	6.44275488773261	6.38904459952532	6.17646727779644	6.21833905554931	6.40253426119955	6.46187569184127	6.19490822310708	6.07161698331332
ENSMMUG00000004709	5.6450450406281	5.49067755131106	5.37377648471206	5.4847081390422	5.51676623678973	5.45246486413808	5.69444080771592	5.21093549906134	5.46491900973944	5.51393687153591
ENSMMUG00000004710	2.50378857002004	3.26062156011632	2.56238639653269	2.92569570985533	3.48343209424296	3.27926042966686	3.27057388881141	2.46499064185508	3.22400571112415	3.35207736527865
ENSMMUG00000004711	5.2271027160443	5.37239644728512	5.55021769366772	5.30156186567999	5.27468708636532	5.65204545719246	5.32472000031587	5.05093877599292	5.40132408029	5.44650303298537
ENSMMUG00000004712	3.07435016144668	3.15863044774218	3.34241992872147	3.28714839252187	2.97398426021762	2.98109008662983	3.1151271980465	3.75117520937351	3.24645986995002	3.05385240572531
ENSMMUG00000004713	0.506380792335371	0.871719432960134	1.53584088848392	1.61731390234112	1.06952225547502	1.27549871823028	1.16374883663925	0.929316463952823	1.25131838165961	2.01086015050509
ENSMMUG00000004717	7.38598764423643	7.41593970627968	7.20038575666175	6.95603287611901	7.28930875161474	7.20864233329339	7.6348759129445	7.43730404947737	7.36672398878393	7.00495102892224
ENSMMUG00000004718	5.8271518211236	5.8866535001265	5.39111533621806	5.79799689763211	5.61921528372586	5.82502018596754	5.74550840874931	5.66382599640547	5.49177264516943	5.64275119514239
ENSMMUG00000004719	7.15302285442644	7.18430338534091	6.98063530609813	6.78981396247574	6.73775445863996	6.81724524995721	6.95892188091305	7.13808123841992	7.0583821089765	6.79993525817995
ENSMMUG00000004723	4.32327785159525	4.40143721765463	4.33516873507842	3.94187552535092	4.38120856715499	4.34930727913567	4.58887179637212	4.87534159683869	4.12561508479772	3.86628895051387
ENSMMUG00000004730	7.05059295582239	7.12389587534651	7.18125333836881	6.91840616047531	7.14396005303036	7.02149218995583	7.10926544232409	7.39135786145851	7.03473604393241	6.9547919824722
ENSMMUG00000004734	3.69251877583456	3.00428077726532	3.26219088641136	3.62314377320255	3.77616703793544	3.65531516047808	3.49512451453884	3.25282978745277	3.59594251410844	3.25678719809356
ENSMMUG00000004735	5.25250142214338	4.93098871742347	4.77229507876087	5.16459394195147	4.97891041596994	5.16556787763937	4.87398370945861	5.11001719358215	4.72634254319558	4.87574669915012
ENSMMUG00000004736	6.54724588029505	6.10960754964164	6.07568295816368	6.64364279018783	6.42264724215923	6.3156610620087	6.43342107203853	6.40746657549249	6.35128042601421	6.84116757553749
ENSMMUG00000004738	6.24311643561033	6.36745023591231	6.19602346029168	5.96216094213257	6.29779324532791	6.16163125394405	6.35920500369572	6.4258711482391	5.9852339470654	6.09252128542366
ENSMMUG00000004740	5.7299087557426	5.97039566960214	5.86449678700345	5.4622944243742	5.58192205143667	5.82560149228558	5.87796933393304	5.66937841355805	5.80188090245283	5.48583320350398
ENSMMUG00000004741	0.614669986015482	1.07686907893313	0.730699516772077	1.97622735439319	1.44551844476962	1.13989828278952	0.533092173817064	0.75036187423559	0.89113274139584	1.46305756275139
ENSMMUG00000004742	2.73561403151615	3.28579570451648	3.83745382601087	4.23501921589829	3.81550762069701	4.07064952886633	2.94109148656026	3.82317513810529	3.6951976459866	3.55963354177507
ENSMMUG00000004744	4.38458282313312	4.43291422388034	4.4317416651165	4.33229993545284	4.31602795814156	4.21265167795949	4.33654305162276	4.23560250360211	4.32205946822073	4.08599295380221
ENSMMUG00000004745	2.60381580954541	2.6300167748763	2.04619177333705	1.99487105344395	2.2336060843924	2.16618634354544	2.32649974451876	2.48731771966574	2.02439978548595	2.44673141473248
ENSMMUG00000004747	2.22344515370331	2.32943324938325	1.74123992579905	1.93072214979265	1.83141158051641	1.87877956244508	1.87199259810002	1.5020126593256	1.74319589420017	1.54262230156126
ENSMMUG00000004748	3.70460349805395	3.45981362255887	3.40337347871303	3.47240418628121	3.33415885170884	3.56075740231379	2.99774131753307	3.54388979525993	2.82837807454914	3.1801694421012
ENSMMUG00000004749	3.02797074856128	3.00034640728668	3.47155569333873	3.47594811287069	2.59016864749153	3.16870103995062	3.14416657214458	3.93623863443426	2.8898385743851	3.67602153090003
ENSMMUG00000004750	5.58077142947748	5.58090421785122	5.58179379481912	5.49309578119109	5.38958992032991	5.32169894390742	5.54994282769806	5.65572169462266	5.43865536726507	5.2981885667784
ENSMMUG00000004751	4.39729158828121	5.36556680027804	4.98838515628722	5.47886307233589	5.16456949203634	5.0907914946587	4.94141650182797	4.23674410854305	4.78221264022783	4.90144048437979
ENSMMUG00000004754	4.13157662474823	4.18248535392678	4.38473219716562	4.34998072084904	4.50442850133064	3.88032581741311	4.369833376698	4.63599590022234	3.95723825927177	4.18124872800071
ENSMMUG00000004755	2.77084424546767	2.61376360367744	3.26723697877401	3.00078953652311	2.68032377571409	1.94677220883881	2.85130333084629	2.84867633013127	2.14857248505162	2.46131247839741
ENSMMUG00000004756	7.52490618231092	7.51363530843199	7.67318356258887	7.03727713432616	7.50171651860913	7.23521085386541	7.56123568414029	7.5266729077688	7.49857363847703	7.29222879306611
ENSMMUG00000004758	4.74944229717614	4.74017700226746	4.50685297845761	4.24421906409149	4.79470043761152	4.82919743984805	4.58965238023251	4.44620461275702	4.50667042260091	4.61457672548993
ENSMMUG00000004760	5.54950739794833	5.19175119427043	4.68182997597624	5.62944443247857	5.45574821158575	5.61535340202231	5.38855358093248	4.51853916884142	5.29151435279704	5.39544559068822
ENSMMUG00000004761	2.45847031817498	2.14641636238592	2.73844602386585	1.59642088466158	2.09029558411486	2.22291086555351	2.89652890917468	3.02929060684391	2.14258012594113	1.91393389621253
ENSMMUG00000004762	5.98306608003448	5.88881454590194	6.18962055842759	5.90362890241034	6.00718543791447	5.78081052332841	6.10939701309179	6.07464188632595	5.91382717837003	5.82811559392169
ENSMMUG00000004764	5.60037859528333	5.65252843336935	5.66461115223585	5.82753924266328	4.92565764527919	6.24329296980386	5.2793369272028	5.914236698917	5.85558910957142	4.81781623889849
ENSMMUG00000004765	4.69634663927205	4.56518081184481	4.79395232177136	4.61957557624262	4.33200833741576	4.40014904139943	4.75019276655458	4.45704551603141	4.44798027632701	4.27117513439616
ENSMMUG00000004767	5.78819658216433	5.97896041516629	5.79155481688268	5.98538737817533	5.6856292382027	5.93336594035461	6.02367739691446	5.65067975647269	5.93354398636971	6.15638716889276
ENSMMUG00000004768	4.10772459806022	4.34030574289395	4.51264533332932	4.6166089646207	3.10997814209099	4.16148539946683	3.23446656660876	2.02735103989525	3.60234066263338	3.36291341850997
ENSMMUG00000004771	7.2141958196386	7.47333545303802	7.51728361660907	7.62210272369454	7.56540241452524	8.15157802849948	7.53083135039258	6.95215399894529	7.91450717614528	8.26732206038525
ENSMMUG00000004777	6.54977089232256	6.73315675314399	6.67373448917115	6.48461950880123	6.67420263925427	6.28627039193339	6.50726876151044	6.04500977218938	6.69666131056421	6.59655510799297
ENSMMUG00000004778	4.58032738080006	4.17937485669093	4.18138559133931	4.20145169819827	4.42061687283409	4.46979418516336	4.35727666564675	4.53691458204215	4.2249597673866	4.53624941927278
ENSMMUG00000004784	3.47425791902138	3.61001294013615	3.50921894770714	3.42967343603993	3.88668118285687	3.84637627012035	3.7914324229194	3.13544156927615	3.87860654124317	3.76059501044463
ENSMMUG00000004785	6.59692405088972	6.75907170884609	6.68181432101019	6.38618214978038	6.71506518789558	6.67661742890613	6.73719558668689	6.67807886631825	6.71227159187474	6.59140913543363
ENSMMUG00000004788	7.11978704014621	6.9856111885869	7.37783422584829	7.02554167677309	7.06268951156415	6.93913238223131	6.92919273030682	6.45280828873871	6.9979027801496	7.0324039631975
ENSMMUG00000004790	2.26317297203323	0.149522258501083	1.69516148348152	1.98784392152777	0.650312979588374	0.580849117853003	1.87829886678746	2.09444376361446	0.605048162742957	2.40002891864151
ENSMMUG00000004791	8.68112274604171	8.94245488575759	8.4138965068821	8.65334990154388	8.73936698997542	9.17298249870256	9.21478217787678	8.84791571283496	8.65859992987815	8.16782517056947
ENSMMUG00000004793	7.97478996502509	7.83702029298231	7.73718498626701	7.45817122243898	7.78966356612639	7.78089714326505	7.91481149219615	7.83090606989722	7.70514876028502	7.55744454070953
ENSMMUG00000004794	3.54949767790038	3.38545734798988	3.58218690709747	3.96462054201874	3.46398298712824	3.4104047776858	3.46182332852225	3.50269238171452	3.41508217352083	3.45333852232047
ENSMMUG00000004797	3.2448499765479	2.98154943923666	3.32333162578991	3.20883627731131	3.0114968493594	3.32316962372359	3.46135531842723	3.17265026853617	2.84800398337931	2.55192261077924
ENSMMUG00000004799	3.6175479536918	3.41871111370246	4.20124500950586	2.62304890245708	3.98967426815516	3.30664327697014	4.34428363351013	3.60598097064212	3.33845178055752	2.75778912086253
ENSMMUG00000004800	5.3643036542341	5.46890787985207	5.31823125409708	5.0590467362876	5.4173559918183	5.23203865276856	5.32309723327586	5.38736315853475	5.2594053790921	5.05647973784564
ENSMMUG00000004801	5.11544378394792	5.19432023041683	4.87800932836436	5.17433809815478	4.99139591558261	4.88992273951665	5.35339004967043	4.73511652414307	5.00581328551982	5.05009556369933
ENSMMUG00000004802	4.54393711406045	4.29707474497927	4.45360230201902	4.09004833302347	4.4323546773543	4.38302928987149	4.36208878362867	4.41116106430361	4.30232152634118	4.10310177693782
ENSMMUG00000004804	4.02246371384344	3.72291133329716	4.38461022670213	4.07769941475208	4.04887980729095	4.13632499566451	3.98852855722019	3.24387013277759	3.97330664278776	3.32239263593883
ENSMMUG00000004805	6.00930372671446	6.28487113141693	6.46576637888	6.29046746597644	6.07767028337036	5.98371253678455	5.99001702579758	5.86580175276187	6.2260724616406	6.26642751381374
ENSMMUG00000004808	6.91955235184082	7.15846981427788	6.9731991719961	6.9200989939982	6.92380159579146	7.22026113186378	6.9509424369913	6.74782536047454	7.05268549055891	7.02263994405851
ENSMMUG00000004810	6.70642482916621	6.57903755757301	6.65856531900288	6.68843862378489	6.67593816357974	6.69351037624703	6.51210928731156	6.66998931628336	6.57731080696207	6.60434971412068
ENSMMUG00000004811	8.57878577659954	9.10307733219825	9.06337041565477	8.78640623817087	8.78904755550031	8.7207437111814	8.9287994073855	8.59912211889504	8.778652915356	8.97631018056246
ENSMMUG00000004812	2.86297349340784	2.31010355600595	3.34115470999341	2.75272639860591	2.59935883492402	2.5640807390658	2.52523418023244	3.67843538616938	3.03929025831068	3.17406904779232
ENSMMUG00000004815	2.17027814227503	0.505771001832709	2.55835565808183	2.42518076431182	1.67819350715603	1.895714428697	2.15676999523549	1.55881817500291	1.85073270110455	2.60194019974715
ENSMMUG00000004816	5.13627579496167	4.94483380916491	4.60715208118764	4.43211156581093	4.89230598897157	4.96704491144572	4.93833069605726	5.03675328535837	4.85446587115245	4.48862630044513
ENSMMUG00000004818	5.65574148753737	5.57199562102721	5.61023555423917	5.70731896520218	5.32552953617654	5.37986917747661	5.40155406501923	5.63808115519724	5.1720403496669	5.31726362022752
ENSMMUG00000004820	5.9184237956692	5.9619019783872	6.16716083220809	5.71877935965779	5.68574056545232	5.57781044428943	6.0792088163192	6.245274814361	5.65513838714296	5.50911597838338
ENSMMUG00000004821	1.83680841460759	0.0281978152440701	1.26584266466809	2.0755144363491	-1.15837890061262	-1.76543879810388	0.376818795725885	-1.39231553451342	1.86648843519254	-0.848708279840849
ENSMMUG00000004829	3.71206942569886	3.8274424425523	3.51011301566521	3.31575443868621	3.77423388088568	3.68839855202834	3.66685599840801	3.25128274874575	3.61822314418433	3.65405277169421
ENSMMUG00000004842	3.89757198320556	3.53297032367456	3.72114235677549	4.40259906304359	3.62515711373094	3.75414615928082	3.34124552887553	4.06285357562942	3.89553449306377	3.86853805758014
ENSMMUG00000004843	7.57469263741078	8.14411953629929	7.77830507325941	7.96988396753246	7.51231170703035	8.56098203460988	8.33361715102497	8.18720588028567	8.08580570308451	7.39036899087888
ENSMMUG00000004844	3.74440217037156	3.29086500785062	3.59199419688667	4.54766060617058	3.64443917790815	4.60354550263608	4.00885379078664	2.81386635549704	4.02444762420481	3.64878745090843
ENSMMUG00000004845	0.91441909276055	1.79245696699357	3.39669748750866	2.70052118067721	2.77608280387213	3.69502130121644	2.22176239388774	4.05096202919917	2.88572931229129	2.41326319622152
ENSMMUG00000004846	1.69245035453485	2.76407426155791	2.1909251687083	1.47443151839263	2.0747348824029	1.80485907863892	2.59631004399294	2.62101070860048	2.16697395848433	1.81404682034491
