NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_105	MCL1	8363	-1.529552936553955	-0.20724963	Yes	
row_106	BCL6	8427	-1.5831547975540161	-0.19925795	Yes	
row_107	MAP2K3	8461	-1.613662600517273	-0.1875805	Yes	
row_108	RELA	8486	-1.6398714780807495	-0.17463438	Yes	
row_109	GEM	8504	-1.6623003482818604	-0.16068204	Yes	
row_110	SDC4	8522	-1.679115653038025	-0.1465691	Yes	
row_111	NFKB1	8550	-1.7093826532363892	-0.13329858	Yes	
row_112	IL15RA	8556	-1.7183451652526855	-0.1174532	Yes	
row_113	EDN1	8559	-1.7215880155563354	-0.10123741	Yes	
row_114	MAFF	8568	-1.732139229774475	-0.085599735	Yes	
row_115	MXD1	8571	-1.738742709159851	-0.06922011	Yes	
row_116	GADD45B	8572	-1.7407106161117554	-0.052595396	Yes	
row_117	KLF4	8581	-1.7496440410614014	-0.036790542	Yes	
row_118	NFKBIA	8611	-1.7783335447311401	-0.023087792	Yes	
row_119	IER3	8724	-1.9804261922836304	-0.016846213	Yes	
row_120	IRF1	8796	-2.157546043395996	-0.004273989	Yes	
row_121	ICAM1	8853	-2.3667702674865723	0.011993656	Yes	
