NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_101	TAX1BP3	7923	-1.2072620391845703	-0.28205445	Yes	
row_102	BAK1	7956	-1.2228143215179443	-0.2750563	Yes	
row_103	SLC7A11	7969	-1.22747004032135	-0.2657532	Yes	
row_104	ATF3	8051	-1.2781423330307007	-0.2638225	Yes	
row_105	CCNG1	8082	-1.2961914539337158	-0.25596052	Yes	
row_106	PRKAB1	8108	-1.3216801881790161	-0.24731104	Yes	
row_107	RETSAT	8147	-1.3426011800765991	-0.23995177	Yes	
row_108	RALGDS	8169	-1.3607286214828491	-0.23051022	Yes	
row_109	DCXR	8181	-1.3670177459716797	-0.2198818	Yes	
row_110	APAF1	8378	-1.5379518270492554	-0.2287152	Yes	
row_111	DDIT4	8379	-1.5392340421676636	-0.21534544	Yes	
row_112	CD81	8416	-1.573313593864441	-0.20575574	Yes	
row_113	TM4SF1	8453	-1.6055141687393188	-0.19588636	Yes	
row_114	HMOX1	8481	-1.6365693807601929	-0.1847282	Yes	
row_115	TRAFD1	8482	-1.6366921663284302	-0.17051193	Yes	
row_116	EPHA2	8484	-1.6389418840408325	-0.15638933	Yes	
row_117	SLC3A2	8549	-1.7092928886413574	-0.14878881	Yes	
row_118	MXD1	8571	-1.738742709159851	-0.13606384	Yes	
row_119	KLF4	8581	-1.7496440410614014	-0.12188548	Yes	
row_120	S100A10	8717	-1.9718799591064453	-0.12004309	Yes	
row_121	IER3	8724	-1.9804261922836304	-0.10352048	Yes	
row_122	PLXNB2	8747	-2.0343401432037354	-0.088341184	Yes	
row_123	HDAC3	8750	-2.0387661457061768	-0.07085894	Yes	
row_124	DGKA	8769	-2.0844507217407227	-0.054791477	Yes	
row_125	RGS16	8865	-2.415731191635132	-0.044564813	Yes	
row_126	RRAD	8931	-3.0990755558013916	-0.025005894	Yes	
row_127	RHBDF2	8937	-3.2308366298675537	0.0024909806	Yes	
