NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_100	CLNS1A	6029	-0.43311989307403564	-0.053614594	No	
row_101	GNL3	6143	-0.47201046347618103	-0.060589638	No	
row_102	KPNA2	6321	-0.5190067887306213	-0.07423706	No	
row_103	PSMC6	6326	-0.5203167796134949	-0.06826268	No	
row_104	SNRPD1	6341	-0.5245581865310669	-0.06336918	No	
row_105	COPS5	6403	-0.5469768047332764	-0.06352511	No	
row_106	TRIM28	6457	-0.5670700669288635	-0.0625262	No	
row_107	NCBP2	6537	-0.5983023047447205	-0.06408799	No	
row_108	CSTF2	6567	-0.6087572574615479	-0.059854243	No	
row_109	PSMB2	6640	-0.6369962096214294	-0.06014473	No	
row_110	UBA2	6724	-0.6638059616088867	-0.061350625	No	
row_111	NHP2	6746	-0.6700875163078308	-0.055452626	No	
row_112	CAD	6804	-0.6876956224441528	-0.053416893	No	
row_113	TRA2B	6825	-0.6946257948875427	-0.047102436	No	
row_114	PSMB3	6882	-0.7107919454574585	-0.044668056	No	
row_115	SNRPA1	6914	-0.7224928140640259	-0.03925595	No	
row_116	HNRNPD	6991	-0.7517122626304626	-0.03858261	No	
row_117	RPS5	6992	-0.7520878314971924	-0.029291756	No	
row_118	RPS3	7093	-0.7911028861999512	-0.030851664	No	
row_119	SNRPB2	7184	-0.8304104804992676	-0.030792713	No	
row_120	MYC	7225	-0.8458979725837708	-0.024876077	No	
row_121	FBL	7278	-0.8722457885742188	-0.01999388	No	
row_122	NCBP1	7286	-0.8757480978965759	-0.0099686915	No	
row_123	CCNA2	7438	-0.9485927820205688	-0.015362751	No	
row_124	PABPC4	7463	-0.9581058025360107	-0.0062467274	No	
row_125	RPS6	7504	-0.9806382060050964	0.0013344126	No	
row_126	SNRPA	7513	-0.9856176972389221	0.01260354	No	
row_127	HNRNPA2B1	7583	-1.0153990983963013	0.017327603	No	
row_128	CBX3	7593	-1.0198986530303955	0.02890689	No	
row_129	MCM7	7703	-1.0811488628387451	0.029910095	No	
row_130	PPIA	7880	-1.1793510913848877	0.024533506	No	
row_131	NOP16	8116	-1.32430100440979	0.014261235	No	
row_132	SRSF1	8431	-1.5864804983139038	-0.0017250817	No	
row_133	EIF4A1	8483	-1.6367652416229248	0.0127148675	No	
row_134	SSBP1	8499	-1.6492279767990112	0.031388555	No	
row_135	SRSF7	8515	-1.6698801517486572	0.05031737	No	
